0.9380105589716864: [('xlnet', 'cp/xlnet/08/checkpoint-78500', ''), ('roberta', 'cp/roberta/34/checkpoint-76500', ''), ('xlnet', 'cp/xlnet/08/checkpoint-40000', ''), ('roberta', 'cp/roberta/29/checkpoint-32000', ''), ('roberta', 'cp/roberta/25/checkpoint-3000', ''), ('roberta', 'cp/roberta/31/checkpoint-15500', ''), ('distilbert', 'cp/distilbert/25/checkpoint-6000', ''), ('distilbert', 'cp/distilbert/10/checkpoint-6000', ''), ('bert', 'cp/bert/04/checkpoint-23000', ''), ('roberta', 'cp/roberta/11/checkpoint-16000', '')]
0.9383507341632423: [('roberta', 'cp/roberta/32/checkpoint-20000', ''), ('roberta', 'cp/roberta/23/checkpoint-7000', ''), ('distilbert', 'cp/distilbert/26/checkpoint-8500', ''), ('distilbert', 'cp/distilbert/25/checkpoint-1000', ''), ('xlnet', 'cp/xlnet/08/checkpoint-89500', ''), ('xlnet', 'cp/xlnet/08/checkpoint-51000', ''), ('bert', 'cp/bert/03/checkpoint-24000', ''), ('distilbert', 'cp/distilbert/12/checkpoint-3000', ''), ('xlnet', 'cp/xlnet/08/checkpoint-60500', ''), ('roberta', 'cp/roberta/33/checkpoint-6000', '')]
0.9384449145512631: [('roberta', 'cp/roberta/34/checkpoint-46500', ''), ('xlnet', 'cp/xlnet/08/checkpoint-79000', ''), ('roberta', 'cp/roberta/20/checkpoint-18000', ''), ('distilbert', 'cp/distilbert/22/checkpoint-6000', ''), ('roberta', 'cp/roberta/32/checkpoint-19000', ''), ('roberta', 'cp/roberta/11/checkpoint-9000', ''), ('bert', 'cp/bert/02/checkpoint-33000', ''), ('xlnet', 'cp/xlnet/08/checkpoint-35000', ''), ('roberta', 'cp/roberta/25/checkpoint-18000', ''), ('roberta', 'cp/roberta/15/checkpoint-18000', '')]
0.9384811620911729: [('roberta', 'cp/roberta/20/checkpoint-15000', ''), ('xlnet', 'cp/xlnet/07/checkpoint-11000', ''), ('xlnet', 'cp/xlnet/08/checkpoint-48500', ''), ('distilbert', 'cp/distilbert/19/checkpoint-1000', ''), ('distilbert', 'cp/distilbert/25/checkpoint-71500', ''), ('roberta', 'cp/roberta/32/checkpoint-34000', ''), ('distilbert', 'cp/distilbert/25/checkpoint-19500', ''), ('bert', 'cp/bert/03/checkpoint-21000', ''), ('bert', 'cp/bert/03/checkpoint-16000', ''), ('distilbert', 'cp/distilbert/25/checkpoint-22000', '')]
0.9389393115433888: [('xlnet', 'cp/xlnet/08/checkpoint-74000', ''), ('roberta', 'cp/roberta/32/checkpoint-22000', ''), ('distilbert', 'cp/distilbert/26/checkpoint-18000', ''), ('roberta', 'cp/roberta/34/checkpoint-46000', ''), ('distilbert', 'cp/distilbert/26/checkpoint-7000', ''), ('distilbert', 'cp/distilbert/13/checkpoint-7000', ''), ('roberta', 'cp/roberta/26/checkpoint-23000', ''), ('xlnet', 'cp/xlnet/06/checkpoint-13000', ''), ('xlnet', 'cp/xlnet/08/checkpoint-92000', ''), ('roberta', 'cp/roberta/22/checkpoint-1000', '')]
0.9399798222600025: [('roberta', 'cp/roberta/24/checkpoint-5000', ''), ('xlnet', 'cp/xlnet/08/checkpoint-56500', ''), ('xlnet', 'cp/xlnet/07/checkpoint-500', ''), ('roberta', 'cp/roberta/19/checkpoint-18000', ''), ('roberta', 'cp/roberta/31/checkpoint-35000', ''), ('roberta', 'cp/roberta/24/checkpoint-18000', ''), ('roberta', 'cp/roberta/13/checkpoint-6000', ''), ('roberta', 'cp/roberta/35/checkpoint-500', ''), ('roberta', 'cp/roberta/17/checkpoint-9000', ''), ('roberta', 'cp/roberta/26/checkpoint-26000', '')]
0.9404913648753273: [('bert', 'cp/bert/02/checkpoint-44000', ''), ('roberta', 'cp/roberta/21/checkpoint-12000', ''), ('roberta', 'cp/roberta/15/checkpoint-11000', ''), ('roberta', 'cp/roberta/29/checkpoint-38000', ''), ('xlnet', 'cp/xlnet/06/checkpoint-6000', ''), ('distilbert', 'cp/distilbert/26/checkpoint-14000', ''), ('distilbert', 'cp/distilbert/24/checkpoint-4000', ''), ('xlnet', 'cp/xlnet/08/checkpoint-76500', ''), ('roberta', 'cp/roberta/34/checkpoint-31500', ''), ('xlnet', 'cp/xlnet/08/checkpoint-44500', '')]
0.9424052583373514: [('xlnet', 'cp/xlnet/07/checkpoint-20000', ''), ('roberta', 'cp/roberta/34/checkpoint-81500', ''), ('distilbert', 'cp/distilbert/25/checkpoint-62000', ''), ('roberta', 'cp/roberta/21/checkpoint-2000', ''), ('roberta', 'cp/roberta/34/checkpoint-85000', ''), ('roberta', 'cp/roberta/23/checkpoint-9000', ''), ('distilbert', 'cp/distilbert/25/checkpoint-15000', ''), ('xlnet', 'cp/xlnet/08/checkpoint-87500', ''), ('xlnet', 'cp/xlnet/08/checkpoint-18500', ''), ('bert', 'cp/bert/02/checkpoint-13000', '')]
0.9438702352744437: [('roberta', 'cp/roberta/23/checkpoint-16000', ''), ('roberta', 'cp/roberta/23/checkpoint-10000', ''), ('distilbert', 'cp/distilbert/21/checkpoint-9000', ''), ('bert', 'cp/bert/04/checkpoint-33000', ''), ('xlnet', 'cp/xlnet/08/checkpoint-50000', ''), ('bert', 'cp/bert/03/checkpoint-23000', ''), ('roberta', 'cp/roberta/11/checkpoint-14000', ''), ('roberta', 'cp/roberta/33/checkpoint-6500', ''), ('xlnet', 'cp/xlnet/08/checkpoint-10000', ''), ('roberta', 'cp/roberta/26/checkpoint-15000', '')]
0.944195755752202: [('distilbert', 'cp/distilbert/25/checkpoint-71000', ''), ('distilbert', 'cp/distilbert/25/checkpoint-62500', ''), ('roberta', 'cp/roberta/34/checkpoint-86000', ''), ('xlnet', 'cp/xlnet/04/checkpoint-3000', ''), ('xlnet', 'cp/xlnet/08/checkpoint-47000', ''), ('roberta', 'cp/roberta/29/checkpoint-31000', ''), ('roberta', 'cp/roberta/16/checkpoint-11000', ''), ('distilbert', 'cp/distilbert/19/checkpoint-9000', ''), ('roberta', 'cp/roberta/34/checkpoint-63500', ''), ('distilbert', 'cp/distilbert/25/checkpoint-42000', '')]
0.944436452449485: [('distilbert', 'cp/distilbert/19/checkpoint-8000', ''), ('xlnet', 'cp/xlnet/08/checkpoint-84000', ''), ('bert', 'cp/bert/03/checkpoint-29000', ''), ('roberta', 'cp/roberta/14/checkpoint-17000', ''), ('xlnet', 'cp/xlnet/07/checkpoint-20500', ''), ('roberta', 'cp/roberta/31/checkpoint-23500', ''), ('distilbert', 'cp/distilbert/24/checkpoint-37000', ''), ('xlnet', 'cp/xlnet/07/checkpoint-26500', ''), ('roberta', 'cp/roberta/26/checkpoint-7000', ''), ('xlnet', 'cp/xlnet/08/checkpoint-26000', '')]
0.944771765776049: [('roberta', 'cp/roberta/33/checkpoint-3000', ''), ('xlnet', 'cp/xlnet/08/checkpoint-39500', ''), ('distilbert', 'cp/distilbert/25/checkpoint-27500', ''), ('distilbert', 'cp/distilbert/22/checkpoint-12000', ''), ('distilbert', 'cp/distilbert/21/checkpoint-12000', ''), ('distilbert', 'cp/distilbert/26/checkpoint-4000', ''), ('roberta', 'cp/roberta/23/checkpoint-19000', ''), ('roberta', 'cp/roberta/24/checkpoint-5000', ''), ('roberta', 'cp/roberta/34/checkpoint-58500', ''), ('distilbert', 'cp/distilbert/25/checkpoint-37500', '')]
0.9447974430877086: [('roberta', 'cp/roberta/29/checkpoint-27000', ''), ('xlnet', 'cp/xlnet/03/checkpoint-8000', ''), ('roberta', 'cp/roberta/23/checkpoint-18000', ''), ('xlnet', 'cp/xlnet/08/checkpoint-85500', ''), ('distilbert', 'cp/distilbert/25/checkpoint-33500', ''), ('xlnet', 'cp/xlnet/06/checkpoint-22000', ''), ('roberta', 'cp/roberta/24/checkpoint-15000', ''), ('xlnet', 'cp/xlnet/08/checkpoint-70000', ''), ('roberta', 'cp/roberta/14/checkpoint-17000', ''), ('roberta', 'cp/roberta/32/checkpoint-31500', '')]
0.946455249209816: [('roberta', 'cp/roberta/23/checkpoint-18000', ''), ('roberta', 'cp/roberta/23/checkpoint-2000', ''), ('roberta', 'cp/roberta/34/checkpoint-34000', ''), ('xlnet', 'cp/xlnet/08/checkpoint-62000', ''), ('distilbert', 'cp/distilbert/25/checkpoint-40500', ''), ('bert', 'cp/bert/04/checkpoint-41000', ''), ('roberta', 'cp/roberta/19/checkpoint-1000', ''), ('roberta', 'cp/roberta/23/checkpoint-19000', ''), ('distilbert', 'cp/distilbert/25/checkpoint-60500', ''), ('xlnet', 'cp/xlnet/08/checkpoint-20000', '')]
0.9479437623827485: [('bert', 'cp/bert/01/checkpoint-3000', ''), ('roberta', 'cp/roberta/29/checkpoint-35000', ''), ('bert', 'cp/bert/03/checkpoint-19000', ''), ('roberta', 'cp/roberta/32/checkpoint-39000', ''), ('roberta', 'cp/roberta/32/checkpoint-39500', ''), ('distilbert', 'cp/distilbert/25/checkpoint-43000', ''), ('xlnet', 'cp/xlnet/08/checkpoint-88500', ''), ('distilbert', 'cp/distilbert/25/checkpoint-72000', ''), ('distilbert', 'cp/distilbert/25/checkpoint-18000', ''), ('roberta', 'cp/roberta/22/checkpoint-7000', '')]
0.9529905376482714: [('roberta', 'cp/roberta/35/checkpoint-4500', ''), ('roberta', 'cp/roberta/32/checkpoint-11500', ''), ('distilbert', 'cp/distilbert/25/checkpoint-18000', ''), ('distilbert', 'cp/distilbert/21/checkpoint-11000', ''), ('roberta', 'cp/roberta/25/checkpoint-19000', ''), ('roberta', 'cp/roberta/22/checkpoint-17000', ''), ('xlnet', 'cp/xlnet/06/checkpoint-3000', ''), ('roberta', 'cp/roberta/26/checkpoint-27000', ''), ('roberta', 'cp/roberta/34/checkpoint-93000', ''), ('distilbert', 'cp/distilbert/26/checkpoint-18500', '')]
0.954449782207214: [('roberta', 'cp/roberta/24/checkpoint-9000', ''), ('roberta', 'cp/roberta/31/checkpoint-7500', ''), ('roberta', 'cp/roberta/34/checkpoint-53000', ''), ('distilbert', 'cp/distilbert/25/checkpoint-52000', ''), ('xlnet', 'cp/xlnet/08/checkpoint-62500', ''), ('distilbert', 'cp/distilbert/25/checkpoint-62000', ''), ('xlnet', 'cp/xlnet/08/checkpoint-41500', ''), ('distilbert', 'cp/distilbert/25/checkpoint-67500', ''), ('distilbert', 'cp/distilbert/25/checkpoint-39500', ''), ('roberta', 'cp/roberta/35/checkpoint-7000', '')]
